ESCLAVA EP56-H264
26/10/2016

NdA	(générique de début)
Général	(hh\) (hh/ hhhh\) (huh\)

Tomas	(mh) (h/ huh\) (hh/)

Général	(hh\) (hh/ hhh\) (h/) (huh!) (han!) (hh/) (han!) (aah!) (h/) (han!)

Nicolas	(hh\)

Général	(hh\)

Nicolas	Je sais que tu ne veux pas parler. (h/) Mais tu finiras par le faire ! Je vous connais : vous êtes tous les mêmes. Vous vous êtes échappés par où ?

Tomas	(crache)

Victoria	(hhh/)

Général	(h/)(han!) (ah!) (han!)

Victoria	(hh\)

(BOUCLE 31 - 00:24:13:06)
		31

Octavio	Seigneur, accordez-lui le repos éternel.

Ambiance	(brouhaha, quelques conversations : "Si tu veux voir le général, il est à l'Eden"... etc)

Octavio	(mts hh/) (hhh\) (hh/) Seigneur, accordez-lui le repos éternel.

Isabel2	Mon père ? (hhh/) Vous ne comptez pas donner... l'Extrême-onction aux esclaves qui en ont besoin ?

Octavio	Si, ma fille, mais certains... sont pioritaires. Je dois m'occuper des hommes du général en premier. (hh/)

Isabel2	Mais les esclaves sont à côté ! Pourquoi les ignorer ? (h/) Parce que vous considérez qu'ils ne méritent pas la miséricorde de Dieu ? Dites-moi... (h/) comment vous faites pour différencier les uns des autres ?

Octavio	Ne sois pas insolente !

Isabel2	(h/) Et ne haussez pas la voix pour éluder la question.

Octavio	(soupire)

Tarazona	Qu'est-ce qui se passe ici ?

Octavio	Rien, rien, rien... rien du tout.

Isabel2	Rien, rien. (h/) Le Père Octavio veut donner l'Extrême-onction aux esclaves, parce que dans son infinie bonté, il reconnaît... (hh/) qu'ils sont aussi les enfants de Dieu, n'est-ce pas ?

Octavio	Oui, oui. (h/) J'y vais. Je vais le faire tout de suite.

Isabel2	(hh\)

Tarazona	Isabel... suivez-moi s'il vous plaît : j'ai besoin de votre aide.

Octavio	(h\)

Isabel2	Je vous laisse.

Octavio	Oui. Je viens, je viens. Je viens.

(BOUCLE 32 - 00:25:09:13)
		32

Ambiance	(quelques commentaires de blessés :"(aah) j'ai tellement mal...")

Octavio	(hhh/) Prépare ton âme à entrer au paradis, mon fils... parce que Dieu... nous aime tous de la même façon. (hh\) (hhh/) Prépare ton âme à entrer au paradis... (h/) parce que Dieu nous aime tous de la même façon...

(BOUCLE 33 - 00:25:28:05)
		33

Général	(huh) (han!)

Tomas	(hh/)

Général	(huh\) (h/)

Victoria	(hhh/ hh\)

Tomas	(hh/)

Nicolas	Avoue, moins que rien ! (h/) Vous êtes passés par où ? (h/) Comment vous avez fait pour ne pas être vus par les gardes ? (h/) Il y a quelqu'un qui vous a aidés !

Victoria	(hh/) Tomas... (h/) si tu sais quelque chose, dis-le.

Général	Espèce de salaud... avoue ! (h\ h/) Comment vous avez fait pour arriver à la plage nord, hein ? Dis-le-moi ! Personne ne vous a vus traverser la ville ! Vous avez fait comment... sans emprunter aucun chemin ? (h/) Avoue !

Victoria	Général...

Nicolas	(hh\)

Victoria	(hhhh/) cet homme n'est au courant de rien.

Nicolas	(hhh/) (hhh\)

Victoria	(hh/ hh\ hh/ hh\)

Général	(aah)

Nicolas	(hhh/) (hhh\)

Victoria	(hh/)

Nicolas	Si tu n'avoues pas... (hh/) on te déchiquette... le dos à coups de fouet !

(BOUCLE 34 - 00:26:11:18)
		34

Général	(han!) (haa!) (h\) (h\ h/) (han!)

Tomas	(hh/)

Nicolas	C'est comme ça que tu veux mourir ?

Tomas	(hh\) (hh/ huh) (hh/ h\ hh/)

Nicolas	Tu préfères qu'on fasse subir ça à ta fille ?

Général	(huh)

Victoria	(hh/)

Général	(yaah!)

Tomas	(gémit)

Général	(h/)

Tomas	(huh), non. (h/) Non ! (h/ h\ h/ h\) Non... (hh/ hh\ hh/ hh\ hh/) Ma fille ne sait rien. (hh/ hhh\)

Général	(hhh\)

Nicolas	(ah ah ?)

Tomas	(hhh\ hh/)

Victoria	(huuh\)

Nicolas	(rit)

Tomas	(hh\) Elle ne sait rien.

Nicolas	Ta fille ne sait rien ?

Tomas	(hh\)

Nicolas	(h/) Tu me prends pour un imbécile ?

Victoria	Nicolas !

Tomas	(hh/)

Nicolas	(hh\)

Victoria	(hh/) Je t'ai dit que Milagros n'est pas-

Nicolas	Je t'ai dit de rentrer à la maison, Lucia !

Victoria	(hh\)

Nicolas	(h\) Pourquoi tu te soucies tellement de ces moins que rien ?

Victoria	(hh/) Toi ! Toi ! C'est de toi que je me soucie tant. (hh/) Tu es faible et j'ai peur qu'il t'arrive quelque chose. (hh/ hh\)

Nicolas	(h/) Continuez, Général.

Victoria	(hh/)

Général	(raa___h!)

(BOUCLE 35 - 00:26:54:11)
		35

Général	(huh) (han!)

Tomas	(aah!) (h/) (aah!) (hh/)

Général	(raah!)

Tomas	(aah!) (h/) (ah!)

Général	(hh\ hh/ hhh\)

Tomas	(hh/) (hh\ hh/) (huh\) (h/) (huh\) (h/ h\)

Général	(h\)

Tomas	Il y a un... tunnel. (hh/ huh\ hhh/) Il y a un tunnel. (hh/ hh\ hhh/) (huh\ hh/)

Nicolas	Où ça, un tunnel ?

Tomas	(huuh\ hh/) (hh\)

Nicolas	(hh/)

Tomas	Ici, à l'Eden. (hh/)

Nicolas	(hh\)

Tomas	(hh\)

Nicolas	Quel genre de tunnel, bon sang ? (h/) Vous l'avez creusé quand ?

Tomas	(hh\ hh/ hh\ hh/) Il était déjà là.

Nicolas	(hh/ hh\ hh/)

Général	(hh\ hh/)

Tomas	(hh/)

Nicolas	A quel endroit ?

Tomas	(hh\) (huuh\)

Général	(huh)

Tomas	(hh/)(hh\)

Nicolas	(huuh\)

Tomas	(hh\ hh/)

Général	Tu peux y aller, Nicolas. (hh/)

Nicolas	(huh\)

Général	Je m'occupe de faire parler ce satané esclave.

Tomas	(hh/)(huuh\)

Général	(hh\) (han!) (ah!)

Tomas	(huuh!) (hh\ hh/ hh\)

Général	Tu vas parler... (han!)

Tomas	(gémit)

Général	(aah!)

Tomas	(huuh\ hh/) (hh\) (hh/)(hh\) (hh\) (hhh\)

(BOUCLE 36 - 00:27:44:01)
		36

Victoria	(hh\)

Milagro	(mts) Qu'est-ce qu'ils ont fait à mon père ?

Victoria	(h\ hh/) (mts) Il est dans les baraques, attaché. (mts) Ils le torturent... (h/) pour savoir par où tout le monde s'est échappé. (hh\ hhh/) (hh\)

Milagro	(mts) Il a dit quelque chose ?

Victoria	(huh)

Remedios	Il n'a pas eu le choix, Milagro. Don Nicolas trouve ça très étrange que tu n'aies pas été mise au courant du plan.

Milagro	(hh\) (h\) (hh/) (hh\) (pleure) Ils comptent me torturer aussi ?

Victoria	Non ! (h/) Bien sûr que non !

Milagro	(mh)

Victoria	(hh/)

Milagro	(hh\)

Victoria	(h/) Je ne l'autoriserai pas.

Milagro	(pleure)

Victoria	(h\ hhh/) Je dirai qui je suis... (h/) avant qu'ils te fassent du mal à toi ou au bébé. (hh\ hhh/)

Remedios	N'y pensons pas encore. (hhh/) Pour l'instant...  l'attention de ces hommes se concentre sur la révélation de Tomas. (hh/)

Victoria	(hh/) J'ai pensé à te faire sortir d'ici avec Papa... (hh/) mais la maison est pleine de soldats et Nicolas refuse de se reposer. (hhh/ hhh\) (hh/ hhh\) (snif)

(BOUCLE 37 - 00:28:41:20)
		37

Général	Soldat ! (hh/) Prenez la corde et descendez.

Garde5	Oui, mon général.

Général	Allez-y.

Garde5	(hh\ hh/ hh\) (hh\) (hh\) (hh\ hh/ hh\) Mon général ! Il y a un tunnel qui s'enfonce assez loin.

Général	Envoyez-lui des torches ! (h/) Inspectez le tunnel !

Garde5	Oui, mon général.

Général	Diaz...

Diaz	Oui, chef !

Général	prévenez les haciendas... (h/)  qui ont des esclaves manquants... (hh/) Dites leur de passer leurs terres au peigne fin... (hh/) à la recherche de tunnels comme celui-ci !

Diaz	A vos ordres, mon général !

Général	Exécution !

Diaz	Oui ! (hh\ hh/)

Général	(hh\) Tenez. Je vais descendre. (h\)

Garde5	Soyez prudent, mon général.

Général	(h/ huuh)

(BOUCLE 38 - 00:29:38:12)
		38

Adela	(mts)(soupire______) (snif) La seule chose qui aide à... (gloups) à étancher ma soif, c'est... merci, c'est ça. (gloups) (gloups) (mphh\) (gloups mts) Il faut résister. Rien ne va plus dans cette maison. Il s'est passé des choses... (mts) pas jolies. (h/) (pleure) (hhh/) Pourquoi je te raconte tout ça, à toi ?

(BOUCLE 39 - 00:30:19:11)
		39

Adela	(hhh/) J'avais mon esclave, Hilaria... et mon fils... mon propre fils... il l'a tuée. Comme on tue un vieux chien. (h/) (mts) Il m'a dit qu'il l'avait vendue aux mines, mais ce n'était qu'un mensonge. Elle est belle, ma famille, hein ! Elle est belle, ma famille. (soupire_______) (soupire) (hhhh/) (soupire___)

(BOUCLE 40 - 00:31:05:10)
		40

Adela	(soupire) (hhh/______) La bouteille est vide... mais je veux un cinquième verre. (hhh/) (soupire) (hhh/____) (soupire______) (hh\) (hh\) (mts huh) (soupire) Ne me touche pas ! (hh/) Comment oses-tu m'approcher de la sorte ? (hh/) Je suis ici chez moi ! (h/) Je suis encore chez moi ! (hhhh/) (soupire____) (hhh/__) (soupire) (mts) (souffle_____) (hh/ h\) (mts) (hhh\)

(BOUCLE 41 - 00:31:55:12)
		41

Adela	(h\ hh/ soupire) (hh/) (huh) (hum) (gloups) (hh\) (hhh/ hhh\) (hh/ hh\ hh/) (snif) (mts) (soupire) (h\ hh/ hh\ hhhhh/) (soupire) (huh\) (h\ h/) (mh) (hh\) (hhh/) Nicola___s... (hh/) Nico- (mh!)

(BOUCLE 42 - 00:32:37:24)
		42

Adela	(h/) Nicolas ! (h\ snif hh\)

Nicolas	(hh/) Quoi, encore ? (hh\)

Adela	Le général n'est pas là ? (h/ h\)

Nicolas	(mts h/) Le général... (h\) se trouve dans le trou par lequel ces maudits esclaves se sont échappés.

Adela	(h\ hh/)

Nicolas	Pourquoi ?

Adela	(hh\ snif) Parce qu'ils nous ont volé ! (hh\) (th\) (hhh\)

Nicolas	(hh/) Quoi ?

Adela	(hh\) (hh/) (h/) Les esclaves nous ont volé tout ce qu'on possédait. (h/) Ils ont emporté tout l'argent qui était dans le coffre-fort ! (snif) Et mes bijoux ! (h/) Ils ont pris tout ce qu'on avait.

Nicolas	(h/) Tu en es complètement certaine ?

Adela	(souffle__)

Nicolas	(h\) Et maintenant, on va faire quoi ? (hh/) (hh\) (hh/)

Adela	(mh)

Nicolas	(hhhh/) Les ordures...

(BOUCLE 43 - 00:33:22:20)
		43

Victoria	(h/) Soldats... (h/) sortez. (hh\) (hh/)

Garde6	Oui, madame.

Garde7	Oui, madame.

Garde6	(h\)

Victoria	(hhh\) (hh/) (hh\) (hhh/) (hh\) (pleure)(hhh/)

Tomas	(hh\) Pourquoi tu es revenue ?

Victoria	(hhh\ hhh/) (hh\) (hhh/)

Tomas	(hhh\)

Victoria	(mts) Pour toi. Parce que je ne peux pas t'abandonner. (hhh/ hhh\) (hh/)

Tomas	(h\) Non, Victoria... (hhh/)

Victoria	(mts hh\ hh/)

Tomas	Tu aurais dû partir avec les autres...

Victoria	(hhh\)

Tomas	(hh/) prendre le bateau...

Victoria	(snif)

Tomas	(hhh/) avec Miguel...

Victoria	(hhh\)

Tomas	avec Lorenza et Milagro...

Victoria	(mts hh/) (h\ hh/) Et te laisser seul ici ? Non, Papa ! (hh/) Ils se sont réfugiés dans la montagne, ils nous attendent.

Tomas	(soupire)

Victoria	(hh/) Toi et moi... (pleure) Milagro et Remedios.

Tomas	(h/) Comment ?

Victoria	(hh/)

Tomas	(h/ hh\) Comment tu vas y arriver ?

Victoria	(hh/)

Tomas	Dis-moi...

Victoria	(hhh\)

Tomas	(hh\) (hh/)

Victoria	(hhh/)

Tomas	comment ?

Victoria	(mts)

(BOUCLE 44 - 00:34:15:16)
		44

Victoria	(huh)(hh\)

Tomas	Hein ? (hh/)

Victoria	(snif)

Tomas	J'ai tout essayé... (h\ h/)

Victoria	(mts hhh/)

Tomas	tout essayé... (hh/) Ca n'a servi à rien.

Victoria	(hh\)

Tomas	(hhh/)

Victoria	(snif)

Tomas	(h\) Quand vas-tu comprendre... (hh/) que ce plan a tourné au désastre ?

Victoria	(snif) (h\)

Tomas	(hhh/)

Victoria	(mts hh/)(hh\)

Tomas	Rien n'a fonctionné.

Victoria	(hh\ hh/)

Tomas	(hhh/) Rien n'a fonctionné...

Victoria	Ca n'a pas d'importance. (hh/) Pas question... de vivre à nouveau séparés.

Tomas	(hhhhh/)

Victoria	(hh/)

Tomas	(h/)

Victoria	(hh/) Je suis revenue d'Espagne... pour tous vous sauver. (hh/) Tous vous sauver, sans exceptions. Et je compte bien y arriver.

Remedios	(h\)

Victoria	(hhh\)

Remedios	Victoria...

Tomas	(soupire)

Remedios	moins fort, ils peuvent entendre....

Tomas	Victoria... (h\)

Victoria	(snif)

Tomas	(hh/)

Victoria	(hhh\ hhh/)

Tomas	(h\) tu vas m'écouter, bon sang ?

Victoria	(hh/)

Tomas	(huh) (huh) Tu dois faire ce que je te dis ! (hh/)

Victoria	Non !

Tomas	(hh\ hh/) (hh\)

Victoria	(hh\ hh/ hh\)

Tomas	Je ne veux plus... (hh/) que tu me défendes.

Victoria	(h\)

Tomas	(h/)

Victoria	(hh/)

Tomas	Je ne veux plus...

Victoria	(snif)

Tomas	(hhh/ hh\)

Victoria	(h\ hh/)

Tomas	(hhh/)

Victoria	(hh/)

Tomas	que tu te consacres... (hhh/) à nous... (hhh/) ou à notre fuite.

Victoria	(hhh\) (hh/)

(BOUCLE 45 - 00:35:05:02)
		45

Victoria	(hh/ hhh\)

Tomas	(hhh/) Victoria... (hh/) ma petite fille chérie...

Victoria	(hhh/) (hhh\)

Tomas	(hh/) (pleure) Ma vie, je l'ai déjà vécue.

Victoria	(pleure)

Tomas	C'est fini...

Victoria	(hhh\) (snif)

Tomas	(hhh/)

Victoria	(hh\ h/)

Tomas	Toi, tu as la vie devant toi.

Victoria	(hh\ hh/) (hh\) (snif)

Tomas	(hhh/) Ce n'est pas normal...

Victoria	(hhh/)

Tomas	(h\) qu'un père survive à ses enfants.

Victoria	(huh) (hhh/)

Tomas	(soupire) (hhh/)

Victoria	(hh/) (hh\)

Tomas	(pleure) J'ai déjà vu Rosita mourir.

Victoria	(pleure)

Tomas	(hhh/) Ne m'oblige pas... (hh/) à revivre la même chose avec toi et avec Milagro.

Victoria	(hh/) (hhh\)

Tomas	(hhh/) Promets-moi...

Victoria	(pleure) (hhh\)

Tomas	(mts hh/)

Victoria	(snif)

Tomas	que tu vas partir... (hhh/)

Victoria	(gloups)

Tomas	et que tu ne vas plus rien tenter.

Victoria	(pleure)

Tomas	(hhh/)

Victoria	Non... non.

Tomas	Promets-le-moi.

Nicolas	Qu'est-ce que tu fais ici ?

Garde7	Don Nicolas ?

(BOUCLE 46 - 00:35:51:13)
		46

Victoria	(hh\)

Tomas	(hhh\ hhh/)

Victoria	J'étais simplement en train...

Tomas	(hh\ hhh/)

Victoria	(mts) d'essayer...

Nicolas	Tais-toi !

Tomas	(hh/ hh\)

Victoria	(hhh/) (soupire)

Tomas	(soupire)

Victoria	(hhh/) (soupire)

Tomas	(soupire)

Victoria	(hh/)

Nicolas	Après tout ce que j'ai fait pour toi et ta famille... (h/ h\ hh/) Je vous ai fait une faveur en vous gardant ensemble ! (h/) C'est comme ça que tu me remercies ?

Tomas	(hh/)

Nicolas	Hein ?

Tomas	(hh/ hh\) (hh/ hh\)

Nicolas	En me volant ?

Tomas	(hhh/) (h\) C'était une faveur...

Nicolas	(hh\ hh/)

Tomas	(mts) qui ne vous a rien coûté. (hh/ hh\ hh/)

Nicolas	(hh\)

Tomas	Ce n'était pas... (hh/)  de la gentillesse, vous le savez très bien. (hhhh/) Vous ne nous avez... (h\)  (hh/) ni vendus ni séparés parce qu'on vous servait bien.

Victoria	(pleure)

Tomas	(hhh/ hhh\ hhh/) Pour les gens comme vous... (hhh/)

Nicolas	(hhh\ hhh/)

Tomas	il n'y a que l'argent qui compte.

Nicolas	(hh/)

Tomas	(hhh/)

Nicolas	(fulmine)

Tomas	Rien de plus.

Nicolas	(h\ hh/)

Tomas	(hhh/)

Nicolas	(hh\ hh/) (h/)

Victoria	(huuh!)

Nicolas	(han!)

Tomas	(ah!)

Nicolas	(hh\ hh/ hh\ hh/ hh\)

Tomas	(kof kof) (kof kof) (h/ kof) (kof) (h/) (kof kof) (h/ huh) (hh/)

Nicolas	Soldats, surveillez-le !

Tomas	(huhh\) (h/) (hhh\) (h/)

Victoria	Qu'est-ce que tu vas lui faire ? (huh/) (hh\) (hhh/) (mh) (pleure) (hhh\) (hhh/) (hhh\) (hhh/) (hhh\) (hhh\) (hh/) (soupire)

(BOUCLE 47 - 00:37:07:21)
		47

SoeurAlicia	(h/) Merci du fond du coeur. (h/) Dieu vous bénisse. (hhh\ hhh/) (hhh\ hhh/) (khh\) (hh/) (hh\ hh/) (hhh\ hhh/) (hh\) (hhh\) (hh/) (h\) (hh/) (hh\) (hhh\) (hh/ hhh\) (hhh\) (hh/)

Marquise	Attendez, je sais : ils veulent nous faire payer.

SoeurAlicia	(h/) Non. (hh/) Ils viennent de m'indiquer le chemin. (hh/)

Marquise	(Ah), oui ?

SoeurAlicia	(hh/) Allons bon, Marquise... (hh/)

Marquise	(Ah), vous savez... j'ai arrêté de faire confiance... aux gens de ce pays... qui passent leur temps à nous mentir.

SoeurAlicia	(hh/) Vous auriez au moins pu prendre congé.

Marquise	Tant pis... (mts hh/) Poursuivons notre route, maintenant.

SoeurAlicia	(hhh\) Voilà. (mts hhh/) Mais il semblerait que le pire soit derrière nous. (hhh/) Encore un petit effort... (hh/) et nous y sommes. (h\ hh/) (soupire) (hhh\) (hh/ hh\) Tenez.

Marquise	Non, merci. Gardez votre bâton.

SoeurAlicia	(hhh/) (soupire) (mts hh/) (h\) Allez, du courage, Marquise. (hhh\)

Marquise	Comment pouvez-vous dire une telle chose ?

SoeurAlicia	(hh\)

Marquise	Je vais me fâcher, ça ne m'amuse pas du tout.

SoeurAlicia	(soupire) (soupire)

(BOUCLE 48 - 00:38:25:13)
		48

Noémi	On est déjà passés par là.

Lorenza	Je ne crois pas, non.

Miguel	On s'arrête deux minutes ! Ecoute... (hh\ hh/) j'ai l'impression qu'on est perdus aussi.

Trinidad	(hh\)

Miguel	(h/) Regroupez-vous... par là... vite, cachez-vous ! (h\ h/ h\) (h\)

SoldatForêt1	Ne bougez pas ! Approchez.

Miguel	(h\)

Trinidad	(huh)

SoldatForêt2	(huh!)

SoldatForêt1	(ah!)

SoldatForêt2	(ah!)

Miguel	(h\ h/ h\) Il y en a combien avec vous ? (h/) Répondez !

Trinidad	Tu as une idée de ce qu'on fait de ces deux-là ?

Lorenza	Miguel ! Trinidad ! Ne les tuez pas ! Ca se voit que ces gamins sont terrifiés et qu'ils ont reçu des ordres !

Miguel	(hh/) On vous laisse la vie sauve à une condition... (hh/) vous raconterez qu'ici, il y a une armée de Noirs prêts à couper la tête (h/) à quiconque veut nous persécuter ! Filez tant que vous pouvez ! Allez ! (hhh\)

(BOUCLE 49 - 00:39:50:04)
		49

Nicolas	Relevez-le.

Tomas	(hh\ hh/) (hh\) (huh) (h/ h\) (hhh\ hhh/) (hhh\ hhh/) Marquez-moi au fer rouge... (hh/) mille fois si ça vous chante... (hh/) jamais je ne vous appartiendrai.

Nicolas	(sourit)

Tomas	(mts hhh/) Moi... (h\) (hhh/) Tomas... je ne me soumettrai jamais. (hh/)

Nicolas	(mts hh/) Je peux faire autre chose que te marquer au fer rouge. (h\)

Tomas	(hh\) (aaa__________h!) (h/) (aaa_________h!)

Victoria	(huh\)

Tomas	(h/)(ah! aaah!) (ah!) (huh! huuh/)

Nicolas	(hhh\)

Tomas	(huuh\) (hh\)

Nicolas	(hh\) (hhh\) (mts h/) Viens, ma chérie.

Tomas	(hhh\)

Nicolas	(hh/) Nous avons besoin de repos... (hh/ hh\) après les horreurs causées par ces sous-hommes.

Tomas	(hh\)

Victoria	(hh/) (hhh\) (hh\)

NdA	(générique de fin)
