EM FAMILIA VO TCI EP 73-H264
21/04/2016

(BOUCLE 1 - 10:00:00:00)
		01

FELIPE	Le père de Bia... c'est Fernando.
BRANCA	C'est un devoir mon petit chéri. Évidemment, tu as besoin de savoir exactement où tu mets les pieds.

BRANCA	(h) Cela dit, sache qu'on ne changera pas un mot du contrat.

GABRIEL	(rire)

BRANCA	Non, non, pour l'amour du Ciel ! Ne va pas t'imaginer que c'est contre toi. Bien sûr que non voyons. (h) Je veux seulement faire en sorte de protéger mon patrimoine. Rien d'autre.

GABRIEL	(ah)

BRANCA	Pourquoi ne pas aller boire un verre pour fêter ce contrat ?

GABRIEL	(hh)

BRANCA	(X)

(BOUCLE 29 - 10:21:55:19)
		29

JAIRO	Salut.

JAIRO	(hé) (o______h)

JAIRO	Ne m'interdis pas d'entrer dans une maison qui a été aussi la mienne Juliana.

JULIANA	Jaïro, parle doucement s'il te plaît. Les enfants se sont enfin endormis.

JAIRO	Je n'arrive pas encore à croire ce qui est arrivé. Je t'écoute ! Tu as l'intention de me rouler toi aussi ? C'est ça ?

JULIANA	Moi te rouler, ça va pas bien ! Cette imbécile de Gorette t'a menti et c'est de ma faute ? J'ai été trahi tout comme toi.

JAIRO	(hh)

JAIRO	Oui, mais tu as demandé le test ADN. C'est ta faute. C'était ton idée.

JULIANA	Bia devait connaître la vérité.

JAIRO	Qu'est-ce que tu racontes ? La petite n'a pas l'âge pour ces choses.

JAIRO	Mais tu veux savoir quelle est ma vérité à moi ?

JAIRO	La vérité c'est que je t'aime beaucoup. Tu es ma femme je te rappelle.

JAIRO	Ton corps le sait très bien.

JAIRO	Aucun examen ne te dira le contraire.

JULIANA	(h____)

JAIRO	(X)

JAIRO	(X)

JAIRO	(X)

JULIANA	(ah) Jaïro ne, ne commence pas, je t'en prie.

JAIRO	(X)

JAIRO	Je t'ai manqué, je le sais.

JULIANA	Il y a des tas de femmes qui sont après toi.

JAIRO	(X)

JAIRO	(X)

JAIRO	(X)

JAIRO	Oublie-les, on s'en fiche.

JULIANA	Jaïro...

JAIRO	(X)

JULIANA	Non, je...

JAIRO	(X)

(BOUCLE 30 - 10:22:37:09)
		30

JAIRO	(X)

JULIANA	Je veux plus faire ça...

JAIRO	(mhuh) (X)

JAIRO	(X)

JULIANA	(s'embrassent________________________)

JAIRO	(s'embrassent________________________)

FERNANDO	(hé)

FERNANDO	(hé)

JULIANA	(X)

JAIRO	(X)

JULIANA	(pfhh)

FERNANDO	(hé)

JAIRO	Parfait ! Regardez qui vient s'incruster !

FERNANDO	Vous n'avez pas honte de faire ça ?

JULIANA	(hh) Tu pouvais pas frapper à la porte !

FERNANDO	Elle était grande ouverte !

JULIANA	(fhh______)

JAIRO	Si tu veux, je le balance par la fenêtre.

JULIANA	Non on va discuter de façon civilisée.

FERNANDO	Ah vraiment ? C'est comme ça que tu appelles votre bécotage, n'est-ce pas ? Et si c'était ma fille qui vous avait surpris dans cette situation honteuse ?

JULIANA	(h________) (hh________)

JULIANA	(euh) (h______)

JULIANA	Pitié, tu exagères !

JAIRO	Elle nous a déjà vus plusieurs fois et elle n'a rien dit.

JULIANA	(hh_____)

FERNANDO	Cette fois c'est différent parce qu'elle a un père.

JULIANA	(h______) (hh___)

JAIRO	Elle en a toujours eu un. Si je pouvais, je continuerais de l'être. (h) C'est de votre faute à tous les deux, et celle de Gorette.

FERNANDO	Le problème est le suivant Juliana : je serai direct et concis.

FERNANDO	(h)

FERNANDO	Si cet individu continue de fréquenter ton domicile, je serais dans l'obligation de prendre des dispositions drastiques.

JULIANA	(h________)

JAIRO	Parle un langage qu'on puisse comprendre ! Tu vas faire quoi ?

FERNANDO	Je vais quitter cet endroit.

(BOUCLE 31 - 10:23:22:04)
		31

JAIRO	(ah) Enfin une bonne idée ! Tu veux venir t'immiscer dans la famille de Juliana !

JAIRO	Je le sais !

FERNANDO	(rire)

FERNANDO	Seulement, je partirai avec Bia !

JULIANA	Non !

JULIANA	Tu ne vas pas me faire ça.

FERNANDO	(oh) Si, je le ferai. Je je peux tout à fait le faire.

JULIANA	Non !

FERNANDO	Alors c'est toi qui vois Juliana. Si tu ne veux pas que ça arrive, il te suffit tout simplement d'empêcher cette énergumène de fréquenter ton, ton lieu de résidence.

JAIRO	Ah oui ?

JAIRO	Je peux faire la même chose.

JAIRO	(h) Si cet imbécile continue de venir ici, je prends le petit Arturo et je l'emmène avec moi. Point !

JULIANA	(h) (hh)

JULIANA	C'est certain.

JAIRO	Je te le garantis.

JULIANA	C'est certain oui.

FERNANDO	Qu'est-ce qui est certain ?

JULIANA	Il est certain que tu vas sortir de chez moi tout de suite ! Dehors !

JAIRO	Qu'est-ce que tu fais ? Et cet imbécile va rester ici ?

FERNANDO	C'est ça, va-t'en !

FERNANDO	Du balai !

FERNANDO	Et ne revient plus ici.

JULIANA	Et toi aussi !

FERNANDO	Comment ça moi aussi ?

JULIANA	Allez, dehors ! Ici c'est la maison de mes enfants d'accord et je veux plus vous voir. Dehors.

JAIRO	Voilà, toi aussi tu dégages ! Si je reste pas, alors il reste pas lui non plus.

FERNANDO	T'es devenue folle !

JAIRO	Attends, je veux te parler Juliana !

JULIANA	Si vous voulez vous faire la guerre, je vous en prie !

JULIANA	Ils sont infe_____rnaux !

(BOUCLE 32 - 10:24:08:04)
		32

ROSA	Parle calmement Helena !

HELENA	(h) Est-ce que Luisa est rentrée, Rosa ? (h) Et Virgilio, il est ici ?

ROSA	Non, elle n'est pas là. Tu as l'air en colère.

ROSA	Oui, il est arrivé il y a dix minutes. Il doit se rendre à une réunion, il est en train de prendre un bain.

HELENA	Virgilio !

AMBIANCE	(ambiance rue VI________________________________________________________________________________________________)

JOSE	Mademoiselle Luisa ?

AMBIANCE	(ambiance rue VI)

JOSE	Monsieur Laerté, attendez !

(BOUCLE 33 - 10:24:42:21)
		33

ROSA	Mon Dieu.

ROSA	(hh)

LUISA	Rosa !

ROSA	Qu'est-ce qu'il y a ?

LUISA	Ferme la porte ! Dépêche-toi ! Ferme-la porte ! Ne le laisse pas entrer.

ROSA	Pourquoi ?

ROSA	Qui ça Luisa ?

LUISA	Laerté ! Laerté ! Sors ! Ne le laisse pas entrer ! Il est malade !

LAERTE	Du calme Luisa, je veux seulement parler avec toi.

HELENA	Qu'est-ce que tu veux ? Fiche le camp d'ici. Elle ne veut plus parler avec toi.

LUISA	Sors de chez moi ! Laisse-moi tranquille Laerté !

LAERTE	Je veux seulement te parler ! Viens-là, viens-là.

HELENA	Elle ne veut plus rien avoir à faire avec toi. Va t'en.

LAERTE	Je veux parler avec Luisa !

LUISA	Arrête !

ROSA	Lâche-la___ !

LUISA	(ah)

LAERTE	Viens avec moi !

ROSA	Sors d'ici sale brute !

LUISA	(ah)

LUISA	Je veux pas te parler.

LAERTE	Viens on sort d'ici tout de suite !

HELENA	Appelez Virgilio !

LUISA	Laisse-moi !

ROSA	Lâche-la !

LUISA	Sors d'ici !

LUISA	(han) Maman ! Maman je t'en supplie lâche cette arme...

VIRGILIO	Non, Helena_ !

LUISA	Maman pour l'amour du Ciel, ne fais pas ça.

LAERTE	(fortes respirations) Tire.

LAERTE	(fortes respirations)

HELENA	(fortes respirations_______________________________________________________________________)

LUISA	Maman...

LAERTE	Je veux te voir tirer.

LAERTE	(fortes respirations) Vas-y.

LUISA	Non.

LAERTE	Allez.

LAERTE	Appuie.

LAERTE	Vas-y.

HELENA	(fortes respirations___________________________________________)

LUISA	Maman ?

LUISA	Maman, t'es devenue folle !

LUISA	(pleurs + respirations)

VIRGILIO	Qu'est-ce que tu as voulu faire.

LAERTE	Ce qu'elle a voulu faire ? Elle a voulu me tuer, c'est aussi simple que ça.

(BOUCLE 34 - 10:25:34:13)
		34

HELENA	(h) Cet espèce d'imbécile ne détruira pas notre famille encore une fois. (h) Ça n'arrivera pas. (respirations) Tu ne détruiras pas la vie de ma fille.

VIRGILIO	Helena...

ROSA	Dieu ne permettrait pas que tu fasses une telle folie, Helena.

HELENA	Même s'il le mérite ?

LUISA	Maman, arrête, ne dis pas ça.

LAERTE	Au moins maintenant nous avons la preuve que le déséquilibré dans cette famille, ce n'est pas moi.

LUISA	(pleurs_________________________)

HELENA	Je veux pas t'entendre.

LAERTE	Du moins, je ne suis pas le seul.

LUISA	Ça suffit !

HELENA	Je voulais seulement défendre ma fille.

LAERTE	C'est incroyable Helena, tu endosses toujours le rôle de la pauvre victime, même lorsque c'est clairement toi qui est l'agresseur.

LUISA	Arrêtez...

LUISA	(pleurs)

LUISA	Pitié...

LUISA	(pleurs)

HELENA	Je regrette beaucoup de pas être allée jusqu'au bout (h) parce que ça aurait mis enfin un terme à toute cette histoire !

LAERTE	(h) Ce qui s'est passé ici est un crime.

LUISA	Laerté, allons-y.

LUISA	Viens !

LAERTE	(h) Mais vous pouvez dormir tranquilles. Je ne vais pas aller porter plainte.

LUISA	Allons nous-en !

LUISA	Je t'en prie Laerté.

LUISA	(pleurs)

VIRGILIO	Tu peux nous dénoncer. (h) À la police, au commissariat, ça ne changera rien !

LUISA	Viens___ !

VIRGILIO	Fais tout ce que tu veux Laerté, appelle la police si ça te chante, on n'a pas l'intention de bouger d'ici.

VIRGILIO	(fortes respirations)

HELENA	(fortes respirations)

VIRGILIO	(h) Donne un coup de chiffon Rosa. Ça ne doit pas sortir d'ici. (h) Il faut que ça reste entre nous.

ROSA	(oh) Mon Dieu. Venez-nous en aide.

VIRGILIO	Tu as...

VIRGILIO	Helena, tu as...

HELENA	Qu'est-ce que j'ai fait ?

VIRGILIO	C'est de la folie, tu as...

VIRGILIO	Tu n'as pas voulu faire ça, tu n'as pas pu. Tu ne voulais blesser personne. Ce n'est pas possible.

HELENA	Qu'est-ce que j'ai fait ?

HELENA	(pleurs_____________________________)

VIRGILIO	(hh)

HELENA	(fortes respirations)

VIRGILIO	Helena...

(BOUCLE 35 - 10:26:37:00)
		35

AMBIANCE	(ambiance rue_______________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________)

LUISA	J'arrive pas à croire ce que ma mère a osé faire.

LUISA	(pleurs____________________)

SHIRLEY	Laerté !

SHIRLEY	(essoufflée__________________________)

SHIRLEY	Il est clair qu'il s'est passé quelque chose. Racontez-moi tout.

LAERTE	Oui, tu as raison, on a voulu porter atteinte à ma vie.

SHIRLEY	(hh) Je le savais.

LAERTE	Comme tu le vois, j'en suis sorti indemne.

SHIRLEY	(hh) Mon sixième sens ne s'est pas trompé. C'est Helena, c'est ça ? (h) J'ai bien senti qu'elle était bouleversée alors je suis venue.

LUISA	(sniff)

LAERTE	(h) C'est normal dans un couple. Nous avons eu un petit désaccord. Et elle a réagi de la pire manière qui soit.

LUISA	On peut y aller, s'il te plaît.

SHIRLEY	(h) Du calme. Du calme. Ma voiture est garée tout prêt. Je, je vais vous conduire dans un endroit tranquille.

LAERTE	Allons avec elle.

SHIRLEY	Viens Luisa. Viens. (h______) Viens ma chérie, on y va. Ça va aller, tu vas voir. Ne t'inquiète pas.

LUISA	Je sais pas trop.

(BOUCLE 36 - 10:27:18:02)
		36

CHICA	Moi, j'ai... J'ai entendu du bruit. J'ai cru que c'était un coup de feu mais Ricardo a dit que ça devait sûrement être autre chose.

CHICA	(hh)

FELIPE	Helena, tu avais réellement l'intention de tuer Laerté ?

HELENA	(h) Sur le moment oui.

HELENA	Je le voulais.

VIRGILIO	Non, ne dis pas ça Helena. Tu étais (h) Tu étais très en colère, tu as perdu la raison (h) et c'est là qu'est tout le danger parce que tu aurais...

HELENA	J'aurais pu aussi blesser notre petite fille, je le sais. Mais j'ai tiré sur un vase très beau, que j'aimais. Et qui était bien plus important que Laerté.

HELENA	(mts)

HELENA	(h____) Vous auriez dû voir le regard paniqué de Luisa (h) lorsque, lorsque j'ai pointé l'arme sur ce vaurien.

HELENA	(respirations)

HELENA	Je lisais la peur sur son visage. Elle avait peur de ce que j'allais faire, alors qu'il l'avait menacée.

HELENA	Et cet arrogant m'a vraiment incité à appuyer sur la détente.

HELENA	Mais j'aurais dû l'écouter et lui tirer dessus une bonne fois pour toutes !

JULIANA	Il faut être courageux pour faire ça.

HELENA	Courageux ?

HELENA	Plutôt être un imbécile ! Oui ! S'il ne tient pas à sa propre vie,

HELENA	comment peut-il tenir à quelqu'un ?

HELENA	(hh____)

(BOUCLE 37 - 10:28:14:16)
		37

CHICA	(ah) Vous voilà, tant mieux.

VIRGILIO	Bonjour.

RICARDO	Voilà, tout va bien, tout est sous contrôle.

VIRGILIO	(ah) Formidable.

FERNANDO	Oui.

FERNANDO	Le concierge a dit qu'il regardait un match lorsqu'il qu'il a entendu un bruit qui ressemblait à un coup de feu. Il ne lui a donné aucune importance.

FERNANDO	Je crois que nous pouvons faire croire (h__) (mh)  que tout ceci n'est qu'un simple accident.

FERNANDO	Rien d'autre.

FERNANDO	Un accident domestique.

FERNANDO	Et puis, personne n'est allé à l'hôpital, il n'y a pas eu de blessé. On ne peut pas associer le coup de feu à une blessure. Alors restons sur cette version.

CHICA	Donc... Tout est terminé, c'est ça ?

RICARDO	Oui, entièrement. Mais, ça aurait pu mal tourner Helena.

HELENA	Je le sais.

(BOUCLE 38 - 10:28:50:21)
		38

SHIRLEY	Bonjour.

LAERTE	Bonjour.

SHIRLEY	Je crois qu'il est inutile de vous demander si vous avez bien dormi je peux le voir dans vos yeux.

LAERTE	Merci de nous accueillir.

SHIRLEY	(mhuh)  (X)

LAERTE	(X)

LUISA	Cet endroit est paradisiaque, Shirley.

SHIRLEY	C'est bien pour cacher des amants maudits comme vous deux.

LAERTE	(sourire)

SHIRLEY	(petit rire)

SHIRLEY	Mais j'accepte les compliments qui sont faits à ma propriété. Vous pouvez rester aussi longtemps que vous voudrez. Vous aurez la paix ici.

LUISA	Vous savez, je crois qu'on ne va pas s'éterniser. Dès qu'on sera marié, nous partirons en voyage. Mais c'est gentil.

(BOUCLE 39 - 10:29:30:16)
		39

LAERTE	Après ce qu'il s'est passé, Luisa ne peut certainement pas continuer de vivre chez Helena.

SHIRLEY	Oui, avec cette folle dans la nature, ce n'est pas sûr pour toi non plus.

LUISA	Écoute Shirley, ne___ parle pas comme ça de ma mère. Je n'aime pas ça.

SHIRLEY	Excuse-moi ma chérie. Comment je dois en parler ? Cette fois, elle a vraiment dépassé les bornes.

SHIRLEY	Tant mieux pour ceux qui pensent qu'Helena est une femme équilibrée et innocente. (h_____) Pour moi, le___ masque est enfin tombé. Derrière cette jolie voix pleine de douceur et de sérénité, il y a (h_______) une femme capable de meurtre.

LUISA	(mh) (mhh____)

LAERTE	Il y a seulement eu un malentendu, entre Luisa et moi. Ça ne regarde que nous. Mais Helena a complètement perdu le contrôle d'elle-même. Il a eu une attitude très irrationnelle.

(BOUCLE 40 - 10:30:07:19)
		40

SHIRLEY	Tu sais, la jalousie et l'envie peuvent faire tourner la tête de quelqu'un.

LUISA	(h______) Je crois pas que ma mère ait eu l'intention de blesser Laerté. Elle essayait de me protéger. Disons qu'elle a seulement manqué de lucidité.

SHIRLEY	Je manque de lucidité tous les jours et pourtant ce n'est pas pour ça que je prends un révolver et que je me mets à tirer sur tout le monde.

SHIRLEY	Mais enfin, pense ce que tu veux d'Helena. Qui suis-je pour la juger ?

SHIRLEY	(h_________) Le mieux c'est vraiment que vous restiez ici, jusqu'au jour de votre mariage. Ensuite vous ferez ce que vous voudrez et ce que le Diable permettra, pas vrai ? (rire______________)

LUISA	(mh) (hh)

SHIRLEY	Jusqu'à ce qu'Helena se fasse à l'idée que tous les deux vous allez passer votre vie ensemble. Le temps que ça durera.

(BOUCLE 41 - 10:30:49:22)
		41

AMBIANCE	(ambiance rue VI_____________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________)

FERNANDO	Je ne te comprends pas Juliana. Pourquoi veux-tu emmener le bébé à un mariage ?

JULIANA	Comment veux-tu que je le nourrisse ? Quoi ? Tu commences à être jaloux d'Arturo, est-ce que c'est ça ? Je vais me mettre en colère.

FERNANDO	En effet.

FERNANDO	Bien sûr que non, Juliana ! Je ne suis pas jaloux d'un bébé enfin !

JULIANA	J'en sais rien du tout !

FERNANDO	Écoute Juliana, on se rend à un mariage. Ça va être éprouvant. C'est très bruyant et il y a plein de monde. J'ignore si c'est un endroit adapté pour un nouveau-né. C'est tout.

JULIANA	Oui, mais...

JULIANA	Fernando, il sera dans une pièce séparée. Un coin plus tranquille. Guiomar va s'occuper de lui et s'il pleure, elle me préviendra.

GUIOMAR	Oui, ne vous en faites pas. Je serai là.

FERNANDO	(ah)

FERNANDO	Très bien.

JAIRO	(oh oh oh)

JAIRO	Je peux savoir où vous emmenez mon fils ? À un enterrement, au bal des débutantes, ou ?

JULIANA	(hh______)

FERNANDO	(mhh)

JULIANA	Nous allons au mariage de ma nièce, Jaïro.

GUIOMAR	Oui, elle va se marier avec son amie.

JAIRO	Hein ?

JAIRO	C'est possible dans notre pays ?

FERNANDO	(oh)

FERNANDO	(euh) Non, Juliana je t'en prie, partons d'ici. Ne perdons pas notre temps avec cet animal ignorant, par pitié. Allons-y.

JAIRO	Quoi, qu'est-ce qu'il y a ?

JAIRO	Si tu veux sortir avec mon fils, je dois donner mon autorisation. Surtout s'il y a ce crétin.

JAIRO	De toute façon c'est réglé, mon fils va rester avec moi.

JULIANA	Non Jaïro, ne commence pas, ne viens pas tout gâcher, non ! Ce sera encore pire.

JULIANA	Écoute-moi, il s'agit d'une réunion de famille. (h) Je ne peux pas rater ça et cet enfant à besoin d'être allaité. Ma patience atteint ses limites !

(BOUCLE 42 - 10:31:45:06)
		42

AMBIANCE	(ambiance rue VI_______________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________)

JAIRO	Si c'est une réunion de famille, je viens avec vous.

FERNANDO	(rire) C'est ça, il ne manquait plus que ça.

JAIRO	Quoi, qu'est-ce que vous croyez ? Je suis plus de la famille que toi, imbécile.

FERNANDO	(rire)

JAIRO	C'est vrai ou pas ? Oui ou non ? On y va tous ou personne n'y va. Point final.

JULIANA	Très bien Jaïro, tu viens avec nous.

FERNANDO	Comment ça ? Très bien ? Très bien quoi ?

JULIANA	Très bien, il va venir avec nous !

FERNANDO	Non, c'est pas bien du tout. Tu ne peux pas le ramener au mariage de Clara. Ce serait une véritable honte pour tout le monde. (h) Regarde ses vêtements !

JAIRO	Quoi encore ? Je suis mieux habillé que toi. Tu portes ça tous les jours et personne ne dit rien.

FERNANDO	(h) Non, je...

JULIANA	Fernando, toute la famille s'est habituée à Jaïro. C'est trop tard pour parler de honte. C'est parti.

FERNANDO	Il monte pas dans ma voiture.

JULIANA	Ne commence pas, fait un effort.

FERNANDO	(ah)

FERNANDO	Tu veux que je prenne cet individu dans ma voiture ? T'es devenue folle !

JULIANA	Je t'en prie ! On est déjà très en retard. Arrête ça, pour l'amour du Ciel !

FERNANDO	Oui, ça va, ça va, ça va. Il peut monter.

JAIRO	Oui___. On y va Bia toi tu viens dans les bras de ton papa adoré.

FERNANDO	Ça va____.

JULIANA	Est-ce qu'on peut y aller !

FERNANDO	Lâche ma fille tout de suite.

JAIRO	Je suis beau, pas vrai que je suis beau ? Je suis sûr que papa t'a manqué. T'aime bien qu'on joue et qu'on s'amuse tous les deux.

FERNANDO	Comment ça "Que papa t'a manqué" ?

FERNANDO	C'est moi son père, tu te souviens ?

JAIRO	Calme-toi, je te parle pas. Tu es jaloux pace que je suis plus beau que toi.

FERNANDO	Comme si tu lui avais manqué.

FERNANDO	Tu es plus beau que moi ? Regarde Bia, c'est mon portrait craché.

JAIRO	Ça va pas ! Tu t'es vu ?

(BOUCLE 43 - 10:32:35:22)
		43

AMBIANCE	(ambiance mariage VI_________________________________________)

(BOUCLE 44 - 10:33:15:22)
		44

JUGE	C'est avec beaucoup de joie et d'émotion que je viens célébrer votre mariage à toutes les deux, Marina Meireles et Clara Fernandez.

MARINA	(mh______) (mhh______)

JUGE	Deux personnes qui ont décidé, au nom de leur amour, de commencer une nouvelle vie ensemble.

JUGE	(hh) Le bonheur que je vois dans vos yeux, et______ dans ceux de votre famille (h___) et de vos amis ici présents, montre à quel point vous vous complétez l'une et l'autre.

JUGE	Je crois sincèrement que cette union apportera beaucoup de joie à la nouvelle famille que vous formez à partir d'aujourd'hui.

HELENA	(h__) (hh___)

HELENA	Je tremble à l'idée de penser que dans seulement quelques jours, c'est Luisa qui va épouser cet horrible démon.

VIRGILIO	Laisse tomber tout ça, mon amou___r. Regarde ta soeur, regarde-la. Elle est tellement heureuse alors partage ce bonheur avec elle.

HELENA	(sourire)

(BOUCLE 45 - 10:33:59:02)
		45

JUGE	Clara Fernandez, acceptez-vous de prendre pour légitime épouse Mademoiselle Marina Meireles ?

CLARA	(hh___)

CLARA	Oui, je le veux.

JUGE	Marina Meireles, acceptez-vous de prendre comme légitime épouse Mademoiselle Clara Fernandez ?

MARINA	Oui, je le veux.

JUGE	Les alliances.

MARINA	(X)

AMBIANCE	(ambiance applaudissements VI_____________________________________________________________________________________)

CLARA	(rire)

MARINA	(rire)

(BOUCLE 46 - 10:34:59:21)
		46

AMBIANCE	(ambiance mariage VI__________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________)

MURILO	C'était vraiment très beau, non ?

MURILO	Il y a ton père, regarde.

GISELLE	(ah) Papa attends, je dois discuter avec toi.

BRANCA	Bonjour________ !

RICARDO	Bonjour, comment vas-tu ?

GISELLE	Voilà je voudrais profiter du fait qu'on soit réuni ici pour vous dire quelque chose.

GISELLE	Murilo a été invité à faire une campagne internationale pour des parfums.

MURILO	(raclement de gorge)

GISELLE	(h__________)

RICARDO	Super !

GISELLE	Et notre idée__ c'est de finaliser les derniers détails ici et partir à Paris.

RICARDO	(oh)

BRANCA	(ah) Paris c'est vraiment génial ma puce (h) Et quand pensez-vous revenir ?

GISELLE	(euh)

GISELLE	En fait, l'idée______ c'est qu'on va rester vivre là-bas.

BRANCA	Quoi ?

BRANCA	Mais que dis-tu, ma chérie ? On n'annonce pas qu'on va quitter le pays de cette façon.

BRANCA	Et moi alors ?

BRANCA	Je compte pas ? Écoute, je vais laisser la clinique à Gabriel et je viens avec vous. Ça va de soi.

MURILO	Non, non, non pas ça.

RICARDO	Pas question, tu mérites d'être encore bien plus éloignée de ta fille, Branca. Pourquoi pas Pékin, par exemple ?

GISELLE	(petit rire)

MURILO	(petit rire)

BRANCA	Qu'est-ce qui te fait rire Murilo ? Qu'est-ce qu'il y a ?

MURILO	Rien.

GISELLE	(petit rire)

BRANCA	(a_______h)

CHICA	(rire)

(BOUCLE 47 - 10:35:54:02)
		47

LAERTE	Attention, je risque de m'habituer à toutes ces petites attentions.

SHIRLEY	Pourtant tu n'as encore rien vu. Un invité tel que toi Laerté mérite d'être traité comme un roi.

LAERTE	(petit rire)

LUISA	Shirley____, vous venez toujours ici, c'est ça ?

SHIRLEY	Et bien, quand j'en ai besoin, et aussi quand j'en ai envie.

SHIRLEY	Heureusement, dans mon dictionnaire, ces deux mots sont côte à côte.

SHIRLEY	Il a des moments où je dois m'occuper des chevaux, des employés, et des finances aussi.

SHIRLEY	C'est vraiment du travail, mais beaucoup de plaisir.

LUISA	Mon amour, je ne crois pas que ce soit une très bonne idée de venir ici. C'est vrai, nous avons dérangé Shirley, et envahis son espace. Elle a tout un tas de choses à gérer ici.

LUISA	Il lui arrive d'y passer des journées entières.

LUISA	Ce ne serait pas mieux d'aller dans ton appartement ?

LAERTE	Ni pense pas, ma puce, par pitié. Ici il y a de l'espace à revendre.

SHIRLEY	(h) Particulièrement pour toi Laerté et pour tes invités, bien sûr. Bon, je vais m'occuper de mes affaires, alors faites comme chez vous et amusez-vous bien.

LAERTE	Merci encore.

SHIRLEY	(X)

LAERTE	(mts)

SHIRLEY	(X)

(BOUCLE 48 - 10:36:56:09)
		48

AMBIANCE	(ambiance mariage VI_______________________________________________________________________________________________________________________________________________________________________________________________________________)

ALICE	Vous savez, j'essaie de joindre Luisa depuis hier mais je n'y arrive pas.

ALICE	J'ai des amis qui m'ont dit qu'elle s'est disputée avec Laerté une fois de plus, ici, au centre culturel.

VIRGILIO	Pour ne pas changer Alice. Il n'y a vraiment rien de nouveau là-dedans.

HELENA	On dirait qu'ils ont fait la paix et qu'ils sont partis quelques jours.

HELENA	Allons prendre un petit truc à boire.

VIRGILIO	Avec plaisir, allons-y.

HELENA	Excusez-nous.

VIRGILIO	Excusez-nous.

VICTOR	(euh) La mère de Luisa est toujours aussi tendue ?

ALICE	Non____, seulement quand elle se sent traquée.

VICTOR	Parce que je crois qu'on la fait fuir, non ?

ALICE	Peut-être, oui. Je crois qu'il se passe quelque chose et qu'ils ne veulent rien me dire.

(BOUCLE 49 - 10:37:28:06)
		49

LUISA	Je ne suis pas sûre que c'était une bonne idée de venir ici, tu crois pas ?

LAERTE	(ah) Mon amour, ne me dis pas que tu es jalouse de Shirley. Tu sais qu'elle est ma seule et unique amie. Quelqu'un de très bien___. Ça lui fait tellement plaisir de nous recevoir ici, dans cet endroit si merveilleux.

LUISA	Quelle amie !

LUISA	De très bien ?

LUISA	(rire)

LUISA	De quelle amie tu parles, Laerté ?

LUISA	Depuis quand elle veut devenir ton amie ? Elle veut être ta maitresse, (h) elle veut être ton épouse si possible, bien sûr, elle attend que ça !

LUISA	Pour l'amour du Ciel, cette femme est cinglée ! Chaque fois, (h) qu'elle me parle, qu'elle m'observe, ça___

LUISA	me rend nerveuse, ça m'énerve, (h) j'en ai des frissons, je t'assure.

LAERTE	Des frissons ? (rire) Tu as vu beaucoup trop de films d'horreurs.

LUISA	(rire forcé)

LUISA	Comme tu es drôle, ça alors ! Tu ne me prends pas au sérieux, Laerté.

LAERTE	Je ne te prends pas au sérieux ?

LAERTE	Arrête ça, je m'apprête à à me marier avec toi Luisa, à passer ma vie entière à tes côtés. Mon amour !

LAERTE	Regarde autour de toi, Luisa. Regarde comme c'est beau. (h) Cet endroit c'est le Paradis, comme tu l'as si bien dit toi même.

LAERTE	Et ça ce n'est que la première étape du chemin vers une vie pleine de bonheur.

LAERTE	Ne t'inquiète pas pour Shirley, non. Je sais qu'elle parle pas ma_____l mais ça n'a aucune importance.

LUISA	(h___) Le chien qui aboie ne mord pas.

LUISA	J'espère vraiment que ce diction est vrai.

LAERTE	(sourire)

(BOUCLE 50 - 10:38:31:15)
		50

AMBIANCE	(ambiance mariage VI_____________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________)

JAIRO	Jusqu'au "je le veux", je croyais que les histoires d'amour entre femmes continueraient de rester cachées.

FERNANDO	C'est ce que tu as cru parce que tu n'es qu'un petit imbécile. D'ailleurs tu n'as même pas été invité. Tu es là grâce à la bonne volonté de Juliana.

